ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-01-01,20.593131999999997,12.462676868167508,26.22199981521996,20.593131999999997,20.593131999999997,-1.3346777679452388,-1.3346777679452388,-1.3346777679452388,-1.7928167473862424,-1.7928167473862424,-1.7928167473862424,0.4581389794410038,0.4581389794410038,0.4581389794410038,0.0,0.0,0.0,19.25845423205476
2023-01-02,20.638664481848185,12.546583857073538,26.604844386298364,20.638664481848185,20.638664481848185,-0.7287718524472441,-0.7287718524472441,-0.7287718524472441,-1.3741349422476399,-1.3741349422476399,-1.3741349422476399,0.6453630898003959,0.6453630898003959,0.6453630898003959,0.0,0.0,0.0,19.90989262940094
2023-01-03,20.68419696369637,13.604201070604933,28.22692893624235,20.68419696369637,20.68419696369637,0.2059259776619138,0.2059259776619138,0.2059259776619138,-0.637020474021958,-0.637020474021958,-0.637020474021958,0.8429464516838717,0.8429464516838717,0.8429464516838717,0.0,0.0,0.0,20.890122941358282
2023-01-04,20.729729445544553,15.785259972926587,29.96575534504588,20.729729445544553,20.729729445544553,2.114027615663061,2.114027615663061,2.114027615663061,1.0622803709989674,1.0622803709989674,1.0622803709989674,1.0517472446640936,1.0517472446640936,1.0517472446640936,0.0,0.0,0.0,22.843757061207615
2023-01-05,20.775261927392737,16.93651156668809,31.23839242025315,20.775261927392737,20.775261927392737,3.374205623905832,3.374205623905832,3.374205623905832,2.101729559999434,2.101729559999434,2.101729559999434,1.2724760639063977,1.2724760639063977,1.2724760639063977,0.0,0.0,0.0,24.14946755129857
2023-01-06,20.820794409240925,15.961064667808998,30.249825207336336,20.820794409240925,20.820794409240925,2.365266146030335,2.365266146030335,2.365266146030335,0.8596057420425155,0.8596057420425155,0.8596057420425155,1.5056604039878194,1.5056604039878194,1.5056604039878194,0.0,0.0,0.0,23.18606055527126
2023-01-07,20.86632689108911,15.100488387627427,29.036221785556148,20.86632689108911,20.86632689108911,1.5319679472901768,1.5319679472901768,1.5319679472901768,-0.21964350938005006,-0.21964350938005006,-0.21964350938005006,1.751611456670227,1.751611456670227,1.751611456670227,0.0,0.0,0.0,22.398294838379286
2023-01-08,20.911859372937293,14.249801857121128,28.269927005234997,20.911859372937293,20.911859372937293,0.21757729520467778,0.21757729520467778,0.21757729520467778,-1.7928167473871994,-1.7928167473871994,-1.7928167473871994,2.0103940425918774,2.0103940425918774,2.0103940425918774,0.0,0.0,0.0,21.12943666814197
2023-01-09,20.957391854785477,14.641315597808614,28.949725142010166,20.957391854785477,20.957391854785477,0.9076655141569605,0.9076655141569605,0.9076655141569605,-1.3741349422476192,-1.3741349422476192,-1.3741349422476192,2.28180045640458,2.28180045640458,2.28180045640458,0.0,0.0,0.0,21.865057368942438
2023-01-10,21.00292433663366,15.923697065301559,29.957297735627225,21.00292433663366,21.00292433663366,1.9283084730678635,1.9283084730678635,1.9283084730678635,-0.6370204740184656,-0.6370204740184656,-0.6370204740184656,2.565328947086329,2.565328947086329,2.565328947086329,0.0,0.0,0.0,22.931232809701527
