ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-01-01,13.411776,10.573510940761391,21.129545512603826,13.411776,13.411776,2.26914217697168,2.26914217697168,2.26914217697168,-1.8548458884795287,-1.8548458884795287,-1.8548458884795287,4.123988065451208,4.123988065451208,4.123988065451208,0.0,0.0,0.0,15.68091817697168
2023-01-02,13.42765106270627,12.146705459745043,22.486704339903163,13.42765106270627,13.42765106270627,4.032028586024326,4.032028586024326,4.032028586024326,0.12034476387441295,0.12034476387441295,0.12034476387441295,3.911683822149913,3.911683822149913,3.911683822149913,0.0,0.0,0.0,17.459679648730596
2023-01-03,13.443526125412541,11.948551461872613,22.278099065595732,13.443526125412541,13.443526125412541,3.634569437168987,3.634569437168987,3.634569437168987,-0.019547862104000224,-0.019547862104000224,-0.019547862104000224,3.654117299272988,3.654117299272988,3.654117299272988,0.0,0.0,0.0,17.078095562581527
2023-01-04,13.459401188118811,10.867694790157882,21.940603269086346,13.459401188118811,13.459401188118811,3.018484590271441,3.018484590271441,3.018484590271441,-0.33874900743995173,-0.33874900743995173,-0.33874900743995173,3.3572335977113927,3.3572335977113927,3.3572335977113927,0.0,0.0,0.0,16.477885778390252
2023-01-05,13.475276250825083,12.044498536311945,22.255567957508372,13.475276250825083,13.475276250825083,3.316767049825334,3.316767049825334,3.316767049825334,0.28893919999290246,0.28893919999290246,0.28893919999290246,3.0278278498324314,3.0278278498324314,3.0278278498324314,0.0,0.0,0.0,16.792043300650416
2023-01-06,13.491151313531352,12.475064906904972,23.281130056351937,13.491151313531352,13.491151313531352,4.402687173150912,4.402687173150912,4.402687173150912,1.729300007730338,1.729300007730338,1.729300007730338,2.673387165420574,2.673387165420574,2.673387165420574,0.0,0.0,0.0,17.893838486682263
2023-01-07,13.507026376237624,10.734860545411646,20.776827589735475,13.507026376237624,13.507026376237624,2.3764752656059276,2.3764752656059276,2.3764752656059276,0.07455878641968222,0.07455878641968222,0.07455878641968222,2.301916479186245,2.301916479186245,2.301916479186245,0.0,0.0,0.0,15.883501641843552
2023-01-08,13.522901438943894,8.376104640455509,18.503482687912822,13.522901438943894,13.522901438943894,0.06690658256450233,0.06690658256450233,0.06690658256450233,-1.8548458884781618,-1.8548458884781618,-1.8548458884781618,1.9217524710426646,1.9217524710426646,1.9217524710426646,0.0,0.0,0.0,13.589808021508397
2023-01-09,13.538776501650165,10.103309426931744,20.510521111392546,13.538776501650165,13.538776501650165,1.6617147835320638,1.6617147835320638,1.6617147835320638,0.12034476387579263,0.12034476387579263,0.12034476387579263,1.5413700196562714,1.5413700196562714,1.5413700196562714,0.0,0.0,0.0,15.20049128518223
2023-01-10,13.554651564356435,9.80009504203364,20.127501800580276,13.554651564356435,13.554651564356435,1.1496379663002363,1.1496379663002363,1.1496379663002363,-0.01954786210387771,-0.01954786210387771,-0.01954786210387771,1.1691858284041141,1.1691858284041141,1.1691858284041141,0.0,0.0,0.0,14.704289530656672
2023-01-11,13.570526627062705,9.111038942569722,18.973613782099445,13.570526627062705,13.570526627062705,0.4746149189784412,0.4746149189784412,0.4746149189784412,-0.33874900744089287,-0.33874900744089287,-0.33874900744089287,0.8133639264193346,0.8133639264193346,0.8133639264193346,0.0,0.0,0.0,14.045141546041146
2023-01-12,13.586401689949138,8.853318756418563,19.50119089985459,13.586401689949138,13.586401689949138,0.7705668943470181,0.7705668943470181,0.7705668943470181,0.28893919999720397,0.28893919999720397,0.28893919999720397,0.4816276943498137,0.4816276943498137,0.4816276943498137,0.0,0.0,0.0,14.356968584296157
2023-01-13,13.602276752835571,9.80993019919966,20.5042542819813,13.602276752835571,13.602276752835571,1.9103829039695128,1.9103829039695128,1.9103829039695128,1.72930000773214,1.72930000773214,1.72930000773214,0.18108289623737295,0.18108289623737295,0.18108289623737295,0.0,0.0,0.0,15.512659656805084
2023-01-14,13.618151815722003,8.92535845316947,18.989233836750127,13.618151815722003,13.618151815722003,-0.007385293657886649,-0.007385293657886649,-0.007385293657886649,0.07455878641597735,0.07455878641597735,0.07455878641597735,-0.081944080073864,-0.081944080073864,-0.081944080073864,0.0,0.0,0.0,13.610766522064116
2023-01-15,13.634026878608436,6.122402334039595,16.67124740543852,13.634026878608436,13.634026878608436,-2.15689484257471,-2.15689484257471,-2.15689484257471,-1.8548458884784065,-1.8548458884784065,-1.8548458884784065,-0.30204895409630295,-0.30204895409630295,-0.30204895409630295,0.0,0.0,0.0,11.477132036033726
2023-01-16,13.64990194149487,8.059330235595999,18.46000685745426,13.64990194149487,13.64990194149487,-0.35452514784096284,-0.35452514784096284,-0.35452514784096284,0.12034476386972393,0.12034476386972393,0.12034476386972393,-0.4748699117106866,-0.4748699117106866,-0.4748699117106866,0.0,0.0,0.0,13.295376793653906
2023-01-17,13.665777004381301,7.712765940703405,18.193245551283493,13.665777004381301,13.665777004381301,-0.6167306679990883,-0.6167306679990883,-0.6167306679990883,-0.019547862104844604,-0.019547862104844604,-0.019547862104844604,-0.5971828058942437,-0.5971828058942437,-0.5971828058942437,0.0,0.0,0.0,13.049046336382213
2023-01-18,13.681652067267734,7.599227149945877,17.66748878403282,13.681652067267734,13.681652067267734,-1.0057180452472885,-1.0057180452472885,-1.0057180452472885,-0.3387490074414705,-0.3387490074414705,-0.3387490074414705,-0.6669690378058178,-0.6669690378058178,-0.6669690378058178,0.0,0.0,0.0,12.675934022020446
