ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-01-01,11.214147,4.686819831148642,12.44982437847294,11.214147,11.214147,-2.6235449908668578,-2.6235449908668578,-2.6235449908668578,-1.4430653898563048,-1.4430653898563048,-1.4430653898563048,-1.1804796010105527,-1.1804796010105527,-1.1804796010105527,0.0,0.0,0.0,8.590602009133143
2023-01-02,11.207611522772279,6.099499305873035,13.859476352776909,11.207611522772279,11.207611522772279,-1.2659573795084431,-1.2659573795084431,-1.2659573795084431,0.3724586567219603,0.3724586567219603,0.3724586567219603,-1.6384160362304034,-1.6384160362304034,-1.6384160362304034,0.0,0.0,0.0,9.941654143263836
2023-01-03,11.201076045544553,5.852233681709976,13.481490566813605,11.201076045544553,11.201076045544553,-1.3511022915082098,-1.3511022915082098,-1.3511022915082098,0.6634321102988813,0.6634321102988813,0.6634321102988813,-2.014534401807091,-2.014534401807091,-2.014534401807091,0.0,0.0,0.0,9.849973754036343
2023-01-04,11.194540568316832,5.930311158237805,13.49008530632104,11.194540568316832,11.194540568316832,-1.4389037897184371,-1.4389037897184371,-1.4389037897184371,0.8713519510628628,0.8713519510628628,0.8713519510628628,-2.3102557407813,-2.3102557407813,-2.3102557407813,0.0,0.0,0.0,9.755636778598394
2023-01-05,11.18800509108911,4.818454463251947,12.734227869325279,11.18800509108911,11.18800509108911,-2.287627872385321,-2.287627872385321,-2.287627872385321,0.24098087999910792,0.24098087999910792,0.24098087999910792,-2.5286087523844287,-2.5286087523844287,-2.5286087523844287,0.0,0.0,0.0,8.900377218703788
2023-01-06,11.181469613861386,4.999315427365255,12.805268901585537,11.181469613861386,11.181469613861386,-2.2691202858821105,-2.2691202858821105,-2.2691202858821105,0.40492151408966615,0.40492151408966615,0.40492151408966615,-2.674041799971777,-2.674041799971777,-2.674041799971777,0.0,0.0,0.0,8.912349327979276
2023-01-07,11.174934136633663,3.6043782445614356,11.283010755567465,11.174934136633663,11.174934136633663,-3.8622895086927276,-3.8622895086927276,-3.8622895086927276,-1.110079722321077,-1.110079722321077,-1.110079722321077,-2.752209786371651,-2.752209786371651,-2.752209786371651,0.0,0.0,0.0,7.312644627940935
2023-01-08,11.16839865940594,3.283992636789258,10.834297421348944,11.16839865940594,11.16839865940594,-4.212808020015663,-4.212808020015663,-4.212808020015663,-1.443065389853975,-1.443065389853975,-1.443065389853975,-2.7697426301616885,-2.7697426301616885,-2.7697426301616885,0.0,0.0,0.0,6.955590639390277
2023-01-09,11.161863182178218,5.117468174757579,12.702105149794653,11.161863182178218,11.161863182178218,-2.3615436712304536,-2.3615436712304536,-2.3615436712304536,0.37245865672349765,0.37245865672349765,0.37245865672349765,-2.7340023279539523,-2.7340023279539523,-2.7340023279539523,0.0,0.0,0.0,8.800319510947764
2023-01-10,11.155327704950496,5.357597197771808,13.30595591091864,11.155327704950496,11.155327704950496,-1.9894035311419997,-1.9894035311419997,-1.9894035311419997,0.6634321102978877,0.6634321102978877,0.6634321102978877,-2.6528356414398875,-2.6528356414398875,-2.6528356414398875,0.0,0.0,0.0,9.165924173808497
