ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-06-19,20.416528890390534,15.287457430497621,28.537010636190207,20.416523806231737,20.416534384682535,1.4151527184320711,1.4151527184320711,1.4151527184320711,0.7263168954859333,0.7263168954859333,0.7263168954859333,0.6888358229461382,0.6888358229461382,0.6888358229461382,0.0,0.0,0.0,21.831681608822606
2024-06-20,20.401987067276032,16.02741888588701,29.255671138478103,20.40198193092653,20.40199259288026,2.2600800701726396,2.2600800701726396,2.2600800701726396,1.8195459699999532,1.8195459699999532,1.8195459699999532,0.4405341001726866,0.4405341001726866,0.4405341001726866,0.0,0.0,0.0,22.662067137448673
2024-06-21,20.38744524416153,14.534170030612463,27.92958771457786,20.387440055621322,20.387450802105626,1.1255922771350233,1.1255922771350233,1.1255922771350233,0.9531213295450658,0.9531213295450658,0.9531213295450658,0.17247094758995782,0.17247094758995782,0.17247094758995782,0.0,0.0,0.0,21.513037521296553
2024-06-22,20.37290342104703,11.358068588952094,24.312304388157884,20.372898193533562,20.3729090151705,-2.444999508956688,-2.444999508956688,-2.444999508956688,-2.338186583024435,-2.338186583024435,-2.338186583024435,-0.10681292593225306,-0.10681292593225306,-0.10681292593225306,0.0,0.0,0.0,17.927903912090343
2024-06-23,20.358361597932525,9.124943519265933,22.35977219444936,20.358356358764347,20.358367223518048,-4.578999061052202,-4.578999061052202,-4.578999061052202,-4.190690159362756,-4.190690159362756,-4.190690159362756,-0.3883089016894462,-0.3883089016894462,-0.3883089016894462,0.0,0.0,0.0,15.779362536880324
2024-06-24,20.343819774818023,14.882483589540326,27.889982505946612,20.343814527155434,20.34382543073818,1.0364617038126769,1.0364617038126769,1.0364617038126769,1.6992627287570805,1.6992627287570805,1.6992627287570805,-0.6628010249444037,-0.6628010249444037,-0.6628010249444037,0.0,0.0,0.0,21.3802814786307
2024-06-25,20.32927795170352,14.440006453528701,27.67009480295628,20.329272695546525,20.32928364469139,0.4094955156855789,0.4094955156855789,0.4094955156855789,1.3306298185771044,1.3306298185771044,1.3306298185771044,-0.9211343028915252,-0.9211343028915252,-0.9211343028915252,0.0,0.0,0.0,20.738773467389098
2024-06-26,20.314736128589015,13.506748268825069,26.947635504193414,20.314730850672866,20.314741862699776,-0.42816612437940454,-0.42816612437940454,-0.42816612437940454,0.7263168954899523,0.7263168954899523,0.7263168954899523,-1.1544830198693568,-1.1544830198693568,-1.1544830198693568,0.0,0.0,0.0,19.88657000420961
2024-06-27,20.300194305474513,14.068866539344443,26.94282824876934,20.30018898216792,20.300200079714788,0.464934638361139,0.464934638361139,0.464934638361139,1.819545970008335,1.819545970008335,1.819545970008335,-1.3546113316471957,-1.3546113316471957,-1.3546113316471957,0.0,0.0,0.0,20.765128943835652
2024-06-28,20.28565248236001,13.155924058007368,26.240141635995624,20.285647113662968,20.285658285149943,-0.5609972622851421,-0.5609972622851421,-0.5609972622851421,0.9531213295416088,0.9531213295416088,0.9531213295416088,-1.5141185918267508,-1.5141185918267508,-1.5141185918267508,0.0,0.0,0.0,19.72465522007487
2024-06-29,20.271110659245508,9.430175267245703,22.314030411157493,20.27110526570649,20.271116487401347,-3.9648488555370367,-3.9648488555370367,-3.9648488555370367,-2.338186583007938,-2.338186583007938,-2.338186583007938,-1.6266622725290996,-1.6266622725290996,-1.6266622725290996,0.0,0.0,0.0,16.306261803708473
2024-06-30,20.256568836131006,7.59890296998077,20.717854423801988,20.256563424012647,20.256574677478778,-5.877842116582015,-5.877842116582015,-5.877842116582015,-4.190690159360619,-4.190690159360619,-4.190690159360619,-1.6871519572213964,-1.6871519572213964,-1.6871519572213964,0.0,0.0,0.0,14.37872671954899
2024-07-01,20.242027013016504,13.580088464527673,27.183759703359268,20.242021583161684,20.24203288514871,0.00735403963032312,0.00735403963032312,0.00735403963032312,1.6992627287611595,1.6992627287611595,1.6992627287611595,-1.691908689130837,-1.691908689130837,-1.691908689130837,0.0,0.0,0.0,20.249381052646825
2024-07-02,20.227485189901998,13.06320251378063,26.71452144323439,20.227479742310717,20.227491090877397,-0.3081551126121903,-0.3081551126121903,-0.3081551126121903,1.3306298185769276,1.3306298185769276,1.3306298185769276,-1.6387849311891178,-1.6387849311891178,-1.6387849311891178,0.0,0.0,0.0,19.919330077289807
2024-07-03,20.212943366787496,12.589054535156729,25.719624240697392,20.21293787945573,20.212949290714842,-0.8009246102980789,-0.8009246102980789,-0.8009246102980789,0.7263168954939713,0.7263168954939713,0.7263168954939713,-1.5272415057920503,-1.5272415057920503,-1.5272415057920503,0.0,0.0,0.0,19.412018756489417
2024-07-04,20.198401543672993,13.625293215406217,27.58533265706534,20.19839602980682,20.19840749648498,0.46116686704332854,0.46116686704332854,0.46116686704332854,1.8195459699980252,1.8195459699980252,1.8195459699980252,-1.3583791029546965,-1.3583791029546965,-1.3583791029546965,0.0,0.0,0.0,20.65956841071632
2024-07-05,20.18385972055849,13.279494262370433,26.285526205176104,20.18385418066843,20.18386570226987,-0.18180190960715598,-0.18180190960715598,-0.18180190960715598,0.9531213295381512,0.9531213295381512,0.9531213295381512,-1.1349232391453075,-1.1349232391453075,-1.1349232391453075,0.0,0.0,0.0,20.002057810951335
2024-07-06,20.16931789744399,10.721429058558446,23.659053323381205,20.169312310876883,20.169323908069497,-3.199349462007945,-3.199349462007945,-3.199349462007945,-2.3381865830132074,-2.3381865830132074,-2.3381865830132074,-0.8611628789947373,-0.8611628789947373,-0.8611628789947373,0.0,0.0,0.0,16.969968435436044
2024-07-07,20.154776074329487,9.447515029606857,22.029662355415887,20.154770460369143,20.15478211386913,-4.733534419548599,-4.733534419548599,-4.733534419548599,-4.190690159357669,-4.190690159357669,-4.190690159357669,-0.5428442601909305,-0.5428442601909305,-0.5428442601909305,0.0,0.0,0.0,15.421241654780887
2024-07-08,20.140234251214984,14.629076142545628,28.21968192936498,20.140228617779552,20.140240319668756,1.512239978858353,1.512239978858353,1.512239978858353,1.699262728761729,1.699262728761729,1.699262728761729,-0.1870227499033762,-0.1870227499033762,-0.1870227499033762,0.0,0.0,0.0,21.652474230073338
2024-07-09,20.12569242810048,15.434933185363832,28.684625300500137,20.125686753499114,20.12569852499162,1.5287530467247137,1.5287530467247137,1.5287530467247137,1.330629818586684,1.330629818586684,1.330629818586684,0.19812322813802974,0.19812322813802974,0.19812322813802974,0.0,0.0,0.0,21.65444547482519
2024-07-10,20.11115060498598,14.527315430557938,27.892462860778195,20.111144901498562,20.11115674629734,1.32982795377528,1.32982795377528,1.32982795377528,0.7263168954871736,0.7263168954871736,0.7263168954871736,0.6035110582881065,0.6035110582881065,0.6035110582881065,0.0,0.0,0.0,21.44097855876126
2024-07-11,20.096608781871474,16.383769356141755,29.1949086422076,20.09660304657379,20.096614970448297,2.8389454673455106,2.8389454673455106,2.8389454673455106,1.8195459700006371,1.8195459700006371,1.8195459700006371,1.0193994973448735,1.0193994973448735,1.0193994973448735,0.0,0.0,0.0,22.935554249216985
2024-07-12,20.082066958756972,15.317072118012902,29.13558599592774,20.082061177247287,20.082073171572844,2.388775393849583,2.388775393849583,2.388775393849583,0.9531213295396826,0.9531213295396826,0.9531213295396826,1.4356540643099003,1.4356540643099003,1.4356540643099003,0.0,0.0,0.0,22.470842352606553
2024-07-13,20.06752513564247,12.877514174837414,26.147697630868954,20.067519301783825,20.067531365154096,-0.4961617891923299,-0.4961617891923299,-0.4961617891923299,-2.3381865830152577,-2.3381865830152577,-2.3381865830152577,1.8420247938229282,1.8420247938229282,1.8420247938229282,0.0,0.0,0.0,19.57136334645014
2024-07-14,20.05298331252797,11.147216230359605,24.903545657066108,20.052977426320368,20.052989558735344,-1.9622616429226007,-1.9622616429226007,-1.9622616429226007,-4.19069015935472,-4.19069015935472,-4.19069015935472,2.228428516432118,2.228428516432118,2.228428516432118,0.0,0.0,0.0,18.09072166960537
2024-07-15,20.038441489413465,17.22496078894101,31.172274761551055,20.03843555085691,20.038447752316593,4.284490406151675,4.284490406151675,4.284490406151675,1.6992627287508075,1.6992627287508075,1.6992627287508075,2.585227677400868,2.585227677400868,2.585227677400868,0.0,0.0,0.0,24.32293189556514
2024-07-16,20.023899666298963,18.32833437760765,31.414972504376923,20.023893695755223,20.023905962573554,4.234127601347449,4.234127601347449,4.234127601347449,1.330629818586507,1.330629818586507,1.330629818586507,2.903497782760941,2.903497782760941,2.903497782760941,0.0,0.0,0.0,24.258027267646412
2024-07-17,20.00935784318446,17.459900496494967,30.654069330042645,20.009351846231457,20.00936418249141,3.901592760667074,3.901592760667074,3.901592760667074,0.7263168954911929,0.7263168954911929,0.7263168954911929,3.175275865175881,3.175275865175881,3.175275865175881,0.0,0.0,0.0,23.910950603851536
2024-07-18,19.994816020069955,18.67831855907104,31.994691860788908,19.99481000752931,19.994822402409262,5.213328854531087,5.213328854531087,5.213328854531087,1.8195459699974794,1.8195459699974794,1.8195459699974794,3.393782884533608,3.393782884533608,3.393782884533608,0.0,0.0,0.0,25.208144874601043
2024-07-19,19.980274196955456,17.509069640114102,30.738349610221466,19.98026817437446,19.98028062605719,4.506735034196586,4.506735034196586,4.506735034196586,0.9531213295312372,0.9531213295312372,0.9531213295312372,3.5536137046653486,3.5536137046653486,3.5536137046653486,0.0,0.0,0.0,24.487009231152044
2024-07-20,19.96573237384095,14.253825699164063,28.08773665351546,19.965726316595628,19.965738857438527,1.3127026145629497,1.3127026145629497,1.3127026145629497,-2.33818658300198,-2.33818658300198,-2.33818658300198,3.650889197564929,3.650889197564929,3.650889197564929,0.0,0.0,0.0,21.2784349884039
